scenario,pv_kwp,battery_kwh,discount_rate,annual_savings,breakeven_eur_per_kwh
small-household,3.0,30.0,0.0,522.9055260748241,214.50610152236402
small-household,3.0,30.0,0.01,522.9055260748241,198.0563914892298
small-household,3.0,30.0,0.02,522.9055260748241,183.2932095923831
small-household,3.0,30.0,0.03,522.9055260748241,170.01149654271975
small-household,3.0,30.0,0.04,522.9055260748241,158.03407748279818
small-household,6.0,2.5,0.0,171.40896463472785,736.2319887815822
small-household,6.0,2.5,0.01,171.40896463472785,671.525208117324
small-household,6.0,2.5,0.02,171.40896463472785,613.4525751662496
small-household,6.0,2.5,0.03,171.40896463472785,561.2074661996423
small-household,6.0,2.5,0.04,171.40896463472785,514.0929440303669
small-household,6.0,5.0,0.0,286.56928146136255,669.1806440670581
small-household,6.0,5.0,0.01,286.56928146136255,615.0907786969781
small-household,6.0,5.0,0.02,286.56928146136255,566.5465478487765
small-household,6.0,5.0,0.03,286.56928146136255,522.8736764551006
small-household,6.0,5.0,0.04,286.56928146136255,483.48957891616357
small-household,6.0,7.5,0.0,378.51885723733596,606.3768300879532
small-household,6.0,7.5,0.01,378.51885723733596,558.746616727106
small-household,6.0,7.5,0.02,378.51885723733596,515.999753577821
small-household,6.0,7.5,0.03,378.51885723733596,477.5424904966623
small-household,6.0,7.5,0.04,378.51885723733596,442.8618168442255
small-household,6.0,10.0,0.0,458.7325392333941,559.6342968876933
small-household,6.0,10.0,0.01,458.7325392333941,516.3414827356037
small-household,6.0,10.0,0.02,458.7325392333941,477.48732124179753
small-household,6.0,10.0,0.03,458.7325392333941,442.5321315440916
small-household,6.0,10.0,0.04,458.7325392333941,411.00961981966555
small-household,6.0,12.5,0.0,530.3515576068851,522.6011344743029
small-household,6.0,12.5,0.01,530.3515576068851,482.5596559131942
small-household,6.0,12.5,0.02,530.3515576068851,446.62348255660487
small-household,6.0,12.5,0.03,530.3515576068851,414.2934641391576
small-household,6.0,12.5,0.04,530.3515576068851,385.13832599148003
small-household,6.0,15.0,0.0,586.1475551125723,484.12360438427436
small-household,6.0,15.0,0.01,586.1475551125723,447.2452130212708
small-household,6.0,15.0,0.02,586.1475551125723,414.14782719146154
small-household,6.0,15.0,0.03,586.1475551125723,384.3717271368106
small-household,6.0,15.0,0.04,586.1475551125723,357.51970684461287
small-household,6.0,20.0,0.0,669.5826842307708,417.62400497887404
small-household,6.0,20.0,0.01,669.5826842307708,386.02812259792995
small-household,6.0,20.0,0.02,669.5826842307708,357.6716495755071
small-household,6.0,20.0,0.03,669.5826842307708,332.160717012603
small-household,6.0,20.0,0.04,669.5826842307708,309.15501520495525
small-household,6.0,25.0,0.0,730.773498363172,366.09354288008296
small-household,6.0,25.0,0.01,730.773498363172,338.50688743612477
small-household,6.0,25.0,0.02,730.773498363172,313.74859009079495
small-household,6.0,25.0,0.03,730.773498363172,291.4747602865879
small-household,6.0,25.0,0.04,730.773498363172,271.38827049142407
small-household,6.0,30.0,0.0,770.5271637154408,322.39934641036575
small-household,6.0,30.0,0.01,770.5271637154408,298.1598848179124
small-household,6.0,30.0,0.02,770.5271637154408,276.4056058762041
small-household,6.0,30.0,0.03,770.5271637154408,256.8343445773226
small-household,6.0,30.0,0.04,770.5271637154408,239.18502500300238
small-household,9.0,2.5,0.0,175.92138307818385,759.8257008398251
small-household,9.0,2.5,0.01,175.92138307818385,693.4154849374607
small-household,9.0,2.5,0.02,175.92138307818385,633.8140636844038
small-household,9.0,2.5,0.03,175.92138307818385,580.1935786178145
small-household,9.0,2.5,0.04,175.92138307818385,531.8387453642016
small-household,9.0,5.0,0.0,294.16545821814105,689.0393971269453
small-household,9.0,5.0,0.01,294.16545821814105,633.515755687057
small-household,9.0,5.0,0.02,294.16545821814105,583.6847485446053
small-household,9.0,5.0,0.03,294.16545821814105,538.8542274234685
small-household,9.0,5.0,0.04,294.16545821814105,498.42616395494406
small-household,9.0,7.5,0.0,393.1785156921211,631.9267478529289
small-household,9.0,7.5,0.01,393.1785156921211,582.4518637533641
small-household,9.0,7.5,0.02,393.1785156921211,538.0494571567707
small-household,9.0,7.5,0.03,393.1785156921211,498.10278256784625
small-household,9.0,7.5,0.04,393.1785156921211,462.07896095592
small-household,9.0,10.0,0.0,483.7558105644248,592.3435782817878
small-household,9.0,10.0,0.01,483.7558105644248,546.6891966746796
small-household,9.0,10.0,0.02,483.7558105644248,505.7155905323119
small-household,9.0,10.0,0.03,483.7558105644248,468.85364009403355
small-household,9.0,10.0,0.04,483.7558105644248,435.6116158073767
small-household,9.0,12.5,0.0,564.3797545147498,558.1852226862308
small-household,9.0,12.5,0.01,564.3797545147498,515.5746193673714
small-household,9.0,12.5,0.02,564.3797545147498,477.3327241446844
small-household,9.0,12.5,0.03,564.3797545147498,442.9283604802693
small-household,9.0,12.5,0.04,564.3797545147498,411.90258243810035
small-household,9.0,15.0,0.0,635.8951902655242,527.475500715292
small-household,9.0,15.0,0.01,635.8951902655242,487.4671589796349
small-household,9.0,15.0,0.02,635.8951902655242,451.56072505192554
small-household,9.0,15.0,0.03,635.8951902655242,419.25746174482003
small-household,9.0,15.0,0.04,635.8951902655242,390.12645129568244
small-household,9.0,20.0,0.0,755.3408951101029,473.6736200431451
small-household,9.0,20.0,0.01,755.3408951101029,438.0310285582218
small-household,9.0,20.0,0.02,755.3408951101029,406.04274060013535
small-household,9.0,20.0,0.03,755.3408951101029,377.2644416820645
small-household,9.0,20.0,0.04,755.3408951101029,351.3122362184658
small-household,9.0,25.0,0.0,851.9805220583071,429.46806482068087
small-household,9.0,25.0,0.01,851.9805220583071,397.3058515499066
small-household,9.0,25.0,0.02,851.9805220583071,368.4411114562996
small-household,9.0,25.0,0.03,851.9805220583071,342.47291585625163
small-household,9.0,25.0,0.04,851.9805220583071,319.05485526656975
small-household,9.0,30.0,0.0,934.0959421052644,393.66923393311015
small-household,9.0,30.0,0.01,934.0959421052644,364.28417941647416
small-household,9.0,30.0,0.02,934.0959421052644,337.91186622651355
small-household,9.0,30.0,0.03,934.0959421052644,314.1859852685796
small-household,9.0,30.0,0.04,934.0959421052644,292.7900389974629
small-household,12.0,2.5,0.0,177.29348142658426,766.9998788894467
small-household,12.0,2.5,0.01,177.29348142658426,700.0716966889431
small-household,12.0,2.5,0.02,177.29348142658426,640.0054143130783
small-household,12.0,2.5,0.03,177.29348142658426,585.9667164191853
small-household,12.0,2.5,0.04,177.29348142658426,537.2347397752493
small-household,12.0,5.0,0.0,297.5555873361111,697.9022421015341
small-household,12.0,5.0,0.01,297.5555873361111,641.7387148139962
small-household,12.0,5.0,0.02,297.5555873361111,591.333426961244
small-household,12.0,5.0,0.03,297.5555873361111,545.9862535589481
small-household,12.0,5.0,0.04,297.5555873361111,505.09227422124616
small-household,12.0,7.5,0.0,398.84290842113455,641.7990630136944
small-household,12.0,7.5,0.01,398.84290842113455,591.6114106356569
small-household,12.0,7.5,0.02,398.84290842113455,546.5693132649283
small-household,12.0,7.5,0.03,398.84290842113455,506.04714015800505
small-household,12.0,7.5,0.04,398.84290842113455,469.50433527241063
small-household,12.0,10.0,0.0,491.59725339900683,602.5935554657855
small-household,12.0,10.0,0.01,491.59725339900683,556.1991388746993
small-household,12.0,10.0,0.02,491.59725339900683,514.5613708075018
small-household,12.0,10.0,0.03,491.59725339900683,477.10190635322505
small-household,12.0,10.0,0.04,491.59725339900683,443.3210452661471
small-household,12.0,12.5,0.0,575.2895051097428,569.593806238086
small-household,12.0,12.5,0.01,575.2895051097428,526.1595180666213
small-household,12.0,12.5,0.02,575.2895051097428,487.17838736317543
small-household,12.0,12.5,0.03,575.2895051097428,452.10896967448747
small-household,12.0,12.5,0.04,575.2895051097428,420.48344740381276
small-household,12.0,15.0,0.0,652.0981857299091,541.5953795289139
small-household,12.0,15.0,0.01,652.0981857299091,500.56760095900466
small-household,12.0,15.0,0.02,652.0981857299091,463.7462492980288
small-household,12.0,15.0,0.03,652.0981857299091,430.61987923235296
small-household,12.0,15.0,0.04,652.0981857299091,400.74659295316366
small-household,12.0,20.0,0.0,787.8910680691881,494.9476723574975
small-household,12.0,20.0,0.01,787.8910680691881,457.7691220425216
small-household,12.0,20.0,0.02,787.8910680691881,424.4023514517041
small-household,12.0,20.0,0.03,787.8910680691881,394.3838990965352
small-household,12.0,20.0,0.04,787.8910680691881,367.3133260429139
small-household,12.0,25.0,0.0,908.1376382409433,458.83047537362654
small-household,12.0,25.0,0.01,908.1376382409433,424.5483343573516
small-household,12.0,25.0,0.02,908.1376382409433,393.78101489596503
small-household,12.0,25.0,0.03,908.1376382409433,366.10116164693443
small-household,12.0,25.0,0.04,908.1376382409433,341.1395320257333
small-household,12.0,30.0,0.0,1013.7029546068984,428.3554551231446
small-household,12.0,30.0,0.01,1013.7029546068984,396.4661006766804
small-household,12.0,30.0,0.02,1013.7029546068984,367.8462441978811
small-household,12.0,30.0,0.03,1013.7029546068984,342.09835841486074
small-household,12.0,30.0,0.04,1013.7029546068984,318.8789727243946
steep-roof,0.0,2.5,0.0,93.2490135632072,327.5634658652031
steep-roof,0.0,2.5,0.01,93.2490135632072,292.3620195426551
steep-roof,0.0,2.5,0.02,93.2490135632072,260.76964775950063
steep-roof,0.0,2.5,0.03,93.2490135632072,232.34753526952554
steep-roof,0.0,2.5,0.04,93.2490135632072,206.71653792846422
steep-roof,0.0,5.0,0.0,155.2167416940349,325.7845206552809
steep-roof,0.0,5.0,0.01,155.2167416940349,296.48740751531295
steep-roof,0.0,5.0,0.02,155.2167416940349,270.19401939682126
steep-roof,0.0,5.0,0.03,155.2167416940349,246.5391434674102
steep-roof,0.0,5.0,0.04,155.2167416940349,225.20722937187207
steep-roof,0.0,7.5,0.0,200.3478413533387,295.8474396537306
steep-roof,0.0,7.5,0.01,200.3478413533387,270.63704326901
steep-roof,0.0,7.5,0.02,200.3478413533387,248.0113759004331
steep-roof,0.0,7.5,0.03,200.3478413533387,227.65616903200336
steep-roof,0.0,7.5,0.04,200.3478413533387,209.2998891001195
steep-roof,0.0,10.0,0.0,232.66173351250882,264.12482886125537
steep-roof,0.0,10.0,0.01,232.66173351250882,242.16741287743884
steep-roof,0.0,10.0,0.02,232.66173351250882,222.4612098197033
steep-roof,0.0,10.0,0.03,232.66173351250882,204.73250227277896
steep-roof,0.0,10.0,0.04,232.66173351250882,188.74479354226332
steep-roof,0.0,12.5,0.0,258.0726988070305,237.8727089273775
steep-roof,0.0,12.5,0.01,258.0726988070305,218.38825132887865
steep-roof,0.0,12.5,0.02,258.0726988070305,200.90146334850542
steep-roof,0.0,12.5,0.03,258.0726988070305,185.16945504985895
steep-roof,0.0,12.5,0.04,258.0726988070305,170.982365226244
steep-roof,0.0,15.0,0.0,281.01329958943484,218.218530267473
steep-roof,0.0,15.0,0.01,281.01329958943484,200.53813844449957
steep-roof,0.0,15.0,0.02,281.01329958943484,184.67045202544935
steep-roof,0.0,15.0,0.03,281.01329958943484,170.3950702512208
steep-roof,0.0,15.0,0.04,281.01329958943484,157.5215629625932
steep-roof,0.0,20.0,0.0,325.22031744935146,192.55659857182636
steep-roof,0.0,20.0,0.01,325.22031744935146,177.21028938548923
steep-roof,0.0,20.0,0.02,325.22031744935146,163.43738071373818
steep-roof,0.0,20.0,0.03,325.22031744935146,151.04656807486592
steep-roof,0.0,20.0,0.04,325.22031744935146,139.87256100862328
steep-roof,0.0,25.0,0.0,354.34685394236396,169.27443200186042
steep-roof,0.0,25.0,0.01,354.34685394236396,155.89785965864635
steep-roof,0.0,25.0,0.02,354.34685394236396,143.89273797191646
steep-roof,0.0,25.0,0.03,354.34685394236396,133.0923168646283
steep-roof,0.0,25.0,0.04,354.34685394236396,123.35252131702826
steep-roof,0.0,30.0,0.0,379.1966622784407,151.88953948886743
steep-roof,0.0,30.0,0.01,379.1966622784407,139.9606635658387
steep-roof,0.0,30.0,0.02,379.1966622784407,129.25481132152197
steep-roof,0.0,30.0,0.03,379.1966622784407,119.62327941636536
steep-roof,0.0,30.0,0.04,379.1966622784407,110.93758553141964
steep-roof,3.0,2.5,0.0,174.13552915978698,750.4881529912109
steep-roof,3.0,2.5,0.01,174.13552915978698,684.7520958648611
steep-roof,3.0,2.5,0.02,174.13552915978698,625.7557143734546
steep-roof,3.0,2.5,0.03,174.13552915978698,572.6795540028571
steep-roof,3.0,2.5,0.04,174.13552915978698,524.8155915400964
steep-roof,3.0,5.0,0.0,295.8425018557057,693.4237073576588
steep-roof,3.0,5.0,0.01,295.8425018557057,637.5835244374239
steep-roof,3.0,5.0,0.02,295.8425018557057,587.468429645838
steep-roof,3.0,5.0,0.03,295.8425018557057,542.3823287544916
steep-roof,3.0,5.0,0.04,295.8425018557057,501.72378402202287
steep-roof,3.0,7.5,0.0,376.63069162468764,603.0859978848281
steep-roof,3.0,7.5,0.01,376.63069162468764,555.6933783169229
steep-roof,3.0,7.5,0.02,376.63069162468764,513.1597493447571
steep-roof,3.0,7.5,0.03,376.63069162468764,474.89432262873055
steep-roof,3.0,7.5,0.04,376.63069162468764,440.38664658040767
steep-roof,3.0,10.0,0.0,429.13053604945196,520.9399056083354
steep-roof,3.0,10.0,0.01,429.13053604945196,480.4407760387991
steep-roof,3.0,10.0,0.02,429.13053604945196,444.093872944781
steep-roof,3.0,10.0,0.03,429.13053604945196,411.3943410612254
steep-roof,3.0,10.0,0.04,429.13053604945196,381.9059764980009
steep-roof,3.0,12.5,0.0,462.14777403149765,451.27882910193404
steep-roof,3.0,12.5,0.01,462.14777403149765,416.3867279653839
steep-roof,3.0,12.5,0.02,462.14777403149765,385.07198534654907
steep-roof,3.0,12.5,0.03,462.14777403149765,356.8996422437209
steep-roof,3.0,12.5,0.04,462.14777403149765,331.4938863761811
steep-roof,3.0,15.0,0.0,485.83871810001574,396.7108401416459
steep-roof,3.0,15.0,0.01,485.83871810001574,366.14353634737955
steep-roof,3.0,15.0,0.02,485.83871810001574,338.7101855404691
steep-roof,3.0,15.0,0.03,485.83871810001574,314.0297409077331
steep-roof,3.0,15.0,0.04,485.83871810001574,291.7729712541406
steep-roof,3.0,20.0,0.0,523.5320346565618,322.1686240353561
steep-roof,3.0,20.0,0.01,523.5320346565618,297.4644956592346
steep-roof,3.0,20.0,0.02,523.5320346565618,275.29319050643215
steep-roof,3.0,20.0,0.03,523.5320346565618,255.34675111189063
steep-roof,3.0,20.0,0.04,523.5320346565618,237.35909677178984
steep-roof,3.0,25.0,0.0,550.4773587009853,271.8235797171729
steep-roof,3.0,25.0,0.01,550.4773587009853,251.04309266037845
steep-roof,3.0,25.0,0.02,550.4773587009853,232.3931523449216
steep-roof,3.0,25.0,0.03,550.4773587009853,215.61471275147906
steep-roof,3.0,25.0,0.04,550.4773587009853,200.4839535315805
steep-roof,3.0,30.0,0.0,576.8031864360569,237.99029104494787
steep-roof,3.0,30.0,0.01,576.8031864360569,219.8450531579356
steep-roof,3.0,30.0,0.02,576.8031864360569,203.56017962837615
steep-roof,3.0,30.0,0.03,576.8031864360569,188.90947500514946
steep-roof,3.0,30.0,0.04,576.8031864360569,175.6975024125054
steep-roof,6.0,2.5,0.0,187.57859843902338,820.7768262886262
steep-roof,6.0,2.5,0.01,187.57859843902338,749.9660186253975
steep-roof,6.0,2.5,0.02,187.57859843902338,686.415182064196
steep-roof,6.0,2.5,0.03,187.57859843902338,629.2416011133153
steep-roof,6.0,2.5,0.04,187.57859843902338,577.6825939547922
steep-roof,6.0,5.0,0.0,329.74016590223766,782.0426746567538
steep-roof,6.0,5.0,0.01,329.74016590223766,719.8043178803152
steep-roof,6.0,5.0,0.02,329.74016590223766,663.9470304144195
steep-roof,6.0,5.0,0.03,329.74016590223766,613.694959482946
steep-roof,6.0,5.0,0.04,329.74016590223766,568.3777545467639
steep-roof,6.0,7.5,0.0,437.5573524456466,709.2734086264442
steep-roof,6.0,7.5,0.01,437.5573524456466,654.2141964997257
steep-roof,6.0,7.5,0.02,437.5573524456466,604.8000024448447
steep-roof,6.0,7.5,0.03,437.5573524456466,560.3444676825527
steep-roof,6.0,7.5,0.04,437.5573524456466,520.2545660719785
steep-roof,6.0,10.0,0.0,523.355348236634,644.1062916241516
steep-roof,6.0,10.0,0.01,523.355348236634,594.7147096261215
steep-roof,6.0,10.0,0.02,523.355348236634,550.387064473643
steep-roof,6.0,10.0,0.03,523.355348236634,510.5076491012513
steep-roof,6.0,10.0,0.04,523.355348236634,474.54448170004633
steep-roof,6.0,12.5,0.0,595.9947694200707,591.2457895525387
steep-roof,6.0,12.5,0.01,595.9947694200707,546.2482564257369
steep-roof,6.0,12.5,0.02,595.9947694200707,505.86415451012476
steep-roof,6.0,12.5,0.03,595.9947694200707,469.5325522065531
steep-roof,6.0,12.5,0.04,595.9947694200707,436.76879467910703
steep-roof,6.0,15.0,0.0,658.9050017886373,547.527086296784
steep-roof,6.0,15.0,0.01,658.9050017886373,506.0710462347636
steep-roof,6.0,15.0,0.02,658.9050017886373,468.8653411538966
steep-roof,6.0,15.0,0.03,658.9050017886373,435.3931871055863
steep-roof,6.0,15.0,0.04,658.9050017886373,405.20807360586184
steep-roof,6.0,20.0,0.0,746.9460954797776,468.18697004197503
steep-roof,6.0,20.0,0.01,746.9460954797776,432.94050753108013
steep-roof,6.0,20.0,0.02,746.9460954797776,401.3077349034406
steep-roof,6.0,20.0,0.03,746.9460954797776,372.84927574869096
steep-roof,6.0,20.0,0.04,746.9460954797776,347.1855010667995
steep-roof,6.0,25.0,0.0,803.0941215186156,403.9072336976253
steep-roof,6.0,25.0,0.01,803.0941215186156,373.59047909578817
steep-roof,6.0,25.0,0.02,803.0941215186156,346.38198959612805
steep-roof,6.0,25.0,0.03,803.0941215186156,321.9038416891072
steep-roof,6.0,25.0,0.04,803.0941215186156,299.8295027693575
steep-roof,6.0,30.0,0.0,837.1827740161568,351.4424064347565
steep-roof,6.0,30.0,0.01,837.1827740161568,325.1060737884457
steep-roof,6.0,30.0,0.02,837.1827740161568,301.4699082529936
steep-roof,6.0,30.0,0.03,837.1827740161568,280.20560558235655
steep-roof,6.0,30.0,0.04,837.1827740161568,261.02950509359573
steep-roof,9.0,2.5,0.0,191.18887693512397,839.6535932273379
steep-roof,9.0,2.5,0.01,191.18887693512397,767.4799076114775
steep-roof,9.0,2.5,0.02,191.18887693512397,702.7059239505778
steep-roof,9.0,2.5,0.03,191.18887693512397,644.4319373480412
steep-roof,9.0,2.5,0.04,191.18887693512397,591.8805868391906
steep-roof,9.0,5.0,0.0,338.21883024678607,804.2085229363909
steep-roof,9.0,5.0,0.01,338.21883024678607,740.3698208243461
steep-roof,9.0,5.0,0.02,338.21883024678607,683.0762655312524
steep-roof,9.0,5.0,0.03,338.21883024678607,631.5320546480671
steep-roof,9.0,5.0,0.04,338.21883024678607,585.0496007995006
steep-roof,9.0,7.5,0.0,454.22267730505973,738.3189475111259
steep-roof,9.0,7.5,0.01,454.22267730505973,681.16268536007
steep-roof,9.0,7.5,0.02,454.22267730505973,629.8664440901489
steep-roof,9.0,7.5,0.03,454.22267730505973,583.7177234529729
steep-roof,9.0,7.5,0.04,454.22267730505973,542.1009106153612
steep-roof,9.0,10.0,0.0,552.3422806013502,681.9966903224754
steep-roof,9.0,10.0,0.01,552.3422806013502,629.8694709576215
steep-roof,9.0,10.0,0.02,552.3422806013502,583.086663254017
steep-roof,9.0,10.0,0.03,552.3422806013502,540.9984581557941
steep-roof,9.0,10.0,0.04,552.3422806013502,503.0434091303885
steep-roof,9.0,12.5,0.0,640.4107627330507,637.692641507371
steep-roof,9.0,12.5,0.01,640.4107627330507,589.3417062485248
steep-roof,9.0,12.5,0.02,640.4107627330507,545.9480141608715
steep-roof,9.0,12.5,0.03,640.4107627330507,506.90883070430516
steep-roof,9.0,12.5,0.04,640.4107627330507,471.7033825615819
steep-roof,9.0,15.0,0.0,719.5256306307401,600.3541042847535
steep-roof,9.0,15.0,0.01,719.5256306307401,555.084022424536
steep-roof,9.0,15.0,0.02,719.5256306307401,514.4553151925342
steep-roof,9.0,15.0,0.03,719.5256306307401,477.90365344341706
steep-roof,9.0,15.0,0.04,719.5256306307401,444.94144680119643
steep-roof,9.0,20.0,0.0,845.0483717939435,532.3043853653273
steep-roof,9.0,20.0,0.01,845.0483717939435,492.4287290943128
steep-roof,9.0,20.0,0.02,845.0483717939435,456.64137687963296
steep-roof,9.0,20.0,0.03,845.0483717939435,424.4452455683918
steep-roof,9.0,20.0,0.04,845.0483717939435,395.4108465130102
steep-roof,9.0,25.0,0.0,941.8426545671001,476.45354070062365
steep-roof,9.0,25.0,0.01,941.8426545671001,440.8990373529213
steep-roof,9.0,25.0,0.02,941.8426545671001,408.98980618003804
steep-roof,9.0,25.0,0.03,941.8426545671001,380.2826307868981
steep-roof,9.0,25.0,0.04,941.8426545671001,354.3945643586732
steep-roof,9.0,30.0,0.0,1022.0858310327502,432.0080266338499
steep-roof,9.0,30.0,0.01,1022.0858310327502,399.8549612882412
steep-roof,9.0,30.0,0.02,1022.0858310327502,370.99843121675167
steep-roof,9.0,30.0,0.03,1022.0858310327502,345.03762177225326
steep-roof,9.0,30.0,0.04,1022.0858310327502,321.62622200109126
steep-roof,12.0,2.5,0.0,192.14267921233773,844.6406609319549
steep-roof,12.0,2.5,0.01,192.14267921233773,772.1069155322891
steep-roof,12.0,2.5,0.02,192.14267921233773,707.0097876900414
steep-roof,12.0,2.5,0.03,192.14267921233773,648.4450840645544
steep-roof,12.0,2.5,0.04,192.14267921233773,595.6315655959901
steep-roof,12.0,5.0,0.0,340.82332679236356,811.0174816270635
steep-roof,12.0,5.0,0.01,340.82332679236356,746.6871815782521
steep-roof,12.0,5.0,0.02,340.82332679236356,688.9524300728251
steep-roof,12.0,5.0,0.03,340.82332679236356,637.0112965254231
steep-roof,12.0,5.0,0.04,340.82332679236356,590.1708987078875
steep-roof,12.0,7.5,0.0,460.03385654269255,748.4470928630108
steep-roof,12.0,7.5,0.01,460.03385654269255,690.5595918273542
steep-roof,12.0,7.5,0.02,460.03385654269255,638.6070829003339
steep-roof,12.0,7.5,0.03,460.03385654269255,591.8679503339225
steep-roof,12.0,7.5,0.04,460.03385654269255,549.718705341815
steep-roof,12.0,10.0,0.0,563.4700085415426,696.5423498270868
steep-roof,12.0,10.0,0.01,563.4700085415426,643.3649528174233
steep-roof,12.0,10.0,0.02,563.4700085415426,595.6396383119907
steep-roof,12.0,10.0,0.03,563.4700085415426,552.7035059189132
steep-roof,12.0,10.0,0.04,563.4700085415426,513.9837979594647
steep-roof,12.0,12.5,0.0,656.4353029681122,654.4498812407587
steep-roof,12.0,12.5,0.01,656.4353029681122,604.8890951290762
steep-roof,12.0,12.5,0.02,656.4353029681122,560.4095937370339
steep-roof,12.0,12.5,0.03,656.4353029681122,520.393560729448
steep-roof,12.0,12.5,0.04,656.4353029681122,484.3071918510257
steep-roof,12.0,15.0,0.0,738.6829306300478,617.0484713837875
steep-roof,12.0,15.0,0.01,738.6829306300478,570.5730779929312
steep-roof,12.0,15.0,0.02,738.6829306300478,528.8626353787648
steep-roof,12.0,15.0,0.03,738.6829306300478,491.3377891872988
steep-roof,12.0,15.0,0.04,738.6829306300478,457.49796699616365
steep-roof,12.0,20.0,0.0,881.9919924974482,556.4498951454402
steep-roof,12.0,20.0,0.01,881.9919924974482,514.830964560492
steep-roof,12.0,20.0,0.02,881.9919924974482,477.47906952160054
steep-roof,12.0,20.0,0.03,881.9919924974482,443.87539551459923
steep-roof,12.0,20.0,0.04,881.9919924974482,413.5716776109022
steep-roof,12.0,25.0,0.0,1004.1015302986291,509.0063282021874
steep-roof,12.0,25.0,0.01,1004.1015302986291,471.1015560543976
steep-roof,12.0,25.0,0.02,1004.1015302986291,437.0830204784403
steep-roof,12.0,25.0,0.03,1004.1015302986291,406.47820702788374
steep-roof,12.0,25.0,0.04,1004.1015302986291,378.87885485265144
steep-roof,12.0,30.0,0.0,1109.8410250680195,470.2445585074618
steep-roof,12.0,30.0,0.01,1109.8410250680195,435.33086543122346
steep-roof,12.0,30.0,0.02,1109.8410250680195,403.9967446146892
steep-roof,12.0,30.0,0.03,1109.8410250680195,375.8069678947002
steep-roof,12.0,30.0,0.04,1109.8410250680195,350.3854904302787
tou-transport,0.0,2.5,0.0,124.66476071147736,491.82440522595033
tou-transport,0.0,2.5,0.01,124.66476071147736,444.76353332167236
tou-transport,0.0,2.5,0.02,124.66476071147736,402.5276391479998
tou-transport,0.0,2.5,0.03,124.66476071147736,364.5300698753156
tou-transport,0.0,2.5,0.04,124.66476071147736,330.2639470690507
tou-transport,0.0,5.0,0.0,201.22904835142276,446.07490684323847
tou-transport,0.0,5.0,0.01,201.22904835142276,408.0929847112765
tou-transport,0.0,5.0,0.02,201.22904835142276,374.00520905465066
tou-transport,0.0,5.0,0.03,201.22904835142276,343.3381036883402
tou-transport,0.0,5.0,0.04,201.22904835142276,315.6825768030957
tou-transport,0.0,7.5,0.0,247.29747623000867,377.6746741622537
tou-transport,0.0,7.5,0.01,247.29747623000867,346.55645817057626
tou-transport,0.0,7.5,0.02,247.29747623000867,318.62867816320005
tou-transport,0.0,7.5,0.03,247.29747623000867,293.5034197491367
tou-transport,0.0,7.5,0.04,247.29747623000867,270.84551802450306
tou-transport,0.0,10.0,0.0,278.1433554981161,323.5763351054546
tou-transport,0.0,10.0,0.01,278.1433554981161,297.32659791144226
tou-transport,0.0,10.0,0.02,278.1433554981161,273.7681495157539
tou-transport,0.0,10.0,0.03,278.1433554981161,252.57376515653496
tou-transport,0.0,10.0,0.04,278.1433554981161,233.46071684430325
tou-transport,0.0,12.5,0.0,301.4698897749197,283.2541752369936
tou-transport,0.0,12.5,0.01,301.4698897749197,260.49323496048765
tou-transport,0.0,12.5,0.02,301.4698897749197,240.06588999401225
tou-transport,0.0,12.5,0.03,301.4698897749197,221.68840632505055
tou-transport,0.0,12.5,0.04,301.4698897749197,205.11563274178164
tou-transport,0.0,15.0,0.0,321.8836818991156,253.83446600895712
tou-transport,0.0,15.0,0.01,321.8836818991156,233.58265007813685
tou-transport,0.0,15.0,0.02,321.8836818991156,215.40717818678257
tou-transport,0.0,15.0,0.03,321.8836818991156,199.05559463996258
tou-transport,0.0,15.0,0.04,321.8836818991156,184.30977324619698
tou-transport,0.0,20.0,0.0,361.1584215564434,216.04492558667616
tou-transport,0.0,20.0,0.01,361.1584215564434,199.0027898249158
tou-transport,0.0,20.0,0.02,361.1584215564434,183.70792142572566
tou-transport,0.0,20.0,0.03,361.1584215564434,169.94787602157083
tou-transport,0.0,20.0,0.04,361.1584215564434,157.53909791645376
tou-transport,0.0,25.0,0.0,384.36819367725116,184.97144357521785
tou-transport,0.0,25.0,0.01,384.36819367725116,170.46156746950103
tou-transport,0.0,25.0,0.02,384.36819367725116,157.4393354776953
tou-transport,0.0,25.0,0.03,384.36819367725116,145.72386995069712
tou-transport,0.0,25.0,0.04,384.36819367725116,135.15888939628906
tou-transport,0.0,30.0,0.0,403.06796016891394,162.2906975364096
tou-transport,0.0,30.0,0.01,403.06796016891394,149.61087156823507
tou-transport,0.0,30.0,0.02,403.06796016891394,138.23106141890963
tou-transport,0.0,30.0,0.03,403.06796016891394,127.99320253326724
tou-transport,0.0,30.0,0.04,403.06796016891394,118.76072433627824
tou-transport,3.0,2.5,0.0,209.83453113100938,937.1445953912141
tou-transport,3.0,2.5,0.01,209.83453113100938,857.9321865734152
tou-transport,3.0,2.5,0.02,209.83453113100938,786.8411340558323
tou-transport,3.0,2.5,0.03,209.83453113100938,722.8839894148955
tou-transport,3.0,2.5,0.04,209.83453113100938,665.2075797246612
tou-transport,3.0,5.0,0.0,346.9343353452125,826.9935461241927
tou-transport,3.0,5.0,0.01,346.9343353452125,761.5097950557414
tou-transport,3.0,5.0,0.02,346.9343353452125,702.7398516121135
tou-transport,3.0,5.0,0.03,346.9343353452125,649.8674064836054
